filename,loc_physical,loc,cc,fan_in,fan_out
clients/src/test/java/org/apache/kafka/clients/consumer/internals/events/ApplicationEventProcessorTest.java,661,555,6,48,61
clients/src/test/java/org/apache/kafka/test/TestCondition.java,27,5,4,0,0
clients/src/test/java/org/apache/kafka/test/TestUtils.java,745,444,69,62,61
clients/src/test/java/org/apache/kafka/test/DelayedReceive.java,40,16,3,5,1
clients/src/test/java/org/apache/kafka/test/MockMetricsReporter.java,55,30,3,9,6
clients/src/test/java/org/apache/kafka/test/TestSslUtils.java,848,665,67,54,77
clients/src/test/java/org/apache/kafka/test/MockSelector.java,243,174,13,40,18
clients/src/test/java/org/apache/kafka/test/MockClusterResourceListener.java,38,16,3,4,3
clients/src/test/java/org/apache/kafka/test/MetricsBench.java,58,38,5,1,9
clients/src/test/java/org/apache/kafka/test/MockConsumerInterceptor.java,129,95,9,17,19
clients/src/test/java/org/apache/kafka/test/MockDeserializer.java,73,45,5,13,7
clients/src/test/java/org/apache/kafka/test/MockPartitioner.java,51,27,3,7,4
clients/src/test/java/org/apache/kafka/test/ValuelessCallable.java,25,4,3,0,0
clients/src/test/java/org/apache/kafka/test/MockProducerInterceptor.java,122,88,11,23,10
clients/src/test/java/org/apache/kafka/test/MockSerializer.java,56,31,5,9,6
clients/src/test/java/org/apache/kafka/test/NoRetryException.java,35,11,3,3,0
clients/src/test/java/org/apache/kafka/server/policy/AlterConfigPolicyTest.java,52,28,3,1,7
clients/src/test/java/org/apache/kafka/common/KafkaFutureTest.java,629,25,30,40,22
clients/src/test/java/org/apache/kafka/common/TopicIdPartitionTest.java,82,51,3,15,4
clients/src/test/java/org/apache/kafka/common/TopicPartitionTest.java,63,28,4,5,5
clients/src/test/java/org/apache/kafka/common/UuidTest.java,139,101,3,7,10
clients/src/test/java/org/apache/kafka/common/PartitionInfoTest.java,42,20,3,1,2
clients/src/test/java/org/apache/kafka/common/ClusterTest.java,164,134,4,10,12
clients/src/test/java/org/apache/kafka/common/metrics/KafkaMetricsContextTest.java,89,56,3,12,7
clients/src/test/java/org/apache/kafka/common/metrics/JmxReporterTest.java,180,132,3,4,15
clients/src/test/java/org/apache/kafka/common/metrics/MetricsTest.java,910,577,38,48,45
clients/src/test/java/org/apache/kafka/common/metrics/SensorTest.java,368,268,9,16,27
clients/src/test/java/org/apache/kafka/common/metrics/FakeMetricsReporter.java,39,15,3,5,2
clients/src/test/java/org/apache/kafka/common/metrics/KafkaMbeanTest.java,157,119,10,18,17
clients/src/test/java/org/apache/kafka/common/metrics/KafkaMetricTest.java,51,26,3,3,8
clients/src/test/java/org/apache/kafka/common/metrics/TokenBucketTest.java,95,49,3,3,7
clients/src/test/java/org/apache/kafka/common/metrics/SampleMetrics.java,30,7,4,3,1
clients/src/test/java/org/apache/kafka/common/metrics/internals/PluginMetricsImplTest.java,125,89,3,4,13
clients/src/test/java/org/apache/kafka/common/metrics/internals/MetricsUtilsTest.java,40,18,3,2,4
clients/src/test/java/org/apache/kafka/common/metrics/internals/IntGaugeSuiteTest.java,97,71,3,5,10
clients/src/test/java/org/apache/kafka/common/metrics/stats/RateTest.java,103,59,11,6,15
clients/src/test/java/org/apache/kafka/common/metrics/stats/HistogramTest.java,176,146,12,7,7
clients/src/test/java/org/apache/kafka/common/metrics/stats/SampledStatTest.java,107,64,6,9,8
clients/src/test/java/org/apache/kafka/common/metrics/stats/MeterTest.java,74,47,7,2,8
clients/src/test/java/org/apache/kafka/common/metrics/stats/FrequenciesTest.java,178,132,11,17,14
clients/src/test/java/org/apache/kafka/common/compress/GzipCompressionTest.java,87,59,6,3,16
