filename,loc_physical,loc,cc,fan_in,fan_out
arch/m68k/coldfire/nettel.c,154,25,5,0,8
arch/m68k/coldfire/reset.c,50,10,5,0,6
arch/m68k/coldfire/intc-5272.c,185,55,13,2,10
arch/m68k/coldfire/m527x.c,146,6,19,1,10
arch/m68k/coldfire/m53xx.c,594,154,34,22,12
arch/m68k/coldfire/clk.c,144,67,8,6,10
arch/m68k/coldfire/m523x.c,97,2,9,1,9
arch/m68k/coldfire/intc.c,150,94,10,7,9
arch/m68k/coldfire/timers.c,193,31,7,5,13
arch/m68k/coldfire/mcf8390.c,38,25,3,0,6
arch/m68k/coldfire/m54xx.c,100,1,5,1,17
arch/m68k/coldfire/stmark2.c,126,40,4,0,7
arch/m68k/coldfire/device.c,690,586,34,1,16
arch/m68k/coldfire/cache.c,49,20,3,1,3
arch/m68k/coldfire/m5441x.c,248,200,4,1,12
arch/m68k/coldfire/m528x.c,143,2,11,3,11
arch/m68k/coldfire/firebee.c,87,44,2,0,9
arch/m68k/coldfire/intc-2.c,212,68,15,2,9
arch/m68k/coldfire/pit.c,162,42,2,2,12
arch/m68k/coldfire/m5206.c,68,5,6,1,9
arch/m68k/coldfire/vectors.c,72,15,6,2,9
arch/m68k/coldfire/dma_timer.c,82,36,1,0,6
arch/m68k/q40/q40ints.c,334,94,32,8,11
arch/m68k/q40/config.c,311,52,20,7,21
arch/m68k/virt/ints.c,154,107,8,3,13
arch/m68k/virt/platform.c,80,21,7,1,5
arch/m68k/virt/config.c,132,85,4,6,9
arch/m68k/mac/macboing.c,303,91,20,3,5
arch/m68k/mac/macints.c,268,128,21,9,18
arch/m68k/mac/baboon.c,90,48,6,6,7
arch/m68k/mac/via.c,654,266,58,23,14
arch/m68k/mac/config.c,1099,778,24,4,32
arch/m68k/mac/oss.c,188,109,11,7,11
arch/m68k/mac/iop.c,590,262,66,22,10
arch/m68k/mac/psc.c,168,97,11,15,11
arch/m68k/mac/misc.c,666,317,47,11,19
arch/m68k/apollo/dn_ints.c,50,39,3,1,5
arch/m68k/apollo/config.c,240,166,9,6,15
arch/m68k/mvme16x/config.c,444,149,22,10,24
arch/m68k/68000/ucsimm.c,37,21,3,2,5
arch/m68k/68000/dragen2.c,102,29,3,1,5
arch/m68k/68000/ints.c,189,84,15,6,13
arch/m68k/68000/timers.c,137,4,7,3,11
arch/m68k/68000/m68328.c,64,0,8,1,8
arch/m68k/amiga/chipram.c,124,44,8,6,11
arch/m68k/amiga/amiints.c,174,33,28,1,9
arch/m68k/amiga/platform.c,255,52,35,1,7
arch/m68k/amiga/config.c,858,430,63,12,24
arch/m68k/amiga/cia.c,195,136,14,4,12
arch/m68k/amiga/amisound.c,118,33,14,2,7
arch/m68k/amiga/pcmcia.c,121,6,11,7,6
arch/m68k/lib/memcpy.c,89,81,13,5,2
arch/m68k/lib/checksum.c,369,246,22,0,2
arch/m68k/lib/memmove.c,103,94,16,6,2
arch/m68k/lib/memset.c,74,66,10,4,2
arch/m68k/lib/uaccess.c,142,123,2,0,2
arch/m68k/mm/mcfmmu.c,275,109,23,8,12
arch/m68k/mm/sun3mmu.c,111,17,5,2,15
arch/m68k/mm/kmap.c,400,292,47,4,11
arch/m68k/mm/memory.c,192,76,19,4,12
arch/m68k/mm/init.c,125,57,10,7,21
arch/m68k/mm/motorola.c,522,278,47,11,19
arch/m68k/mm/sun3kmap.c,159,70,3,7,9
arch/m68k/mm/cache.c,127,38,13,3,3
arch/m68k/mm/fault.c,217,122,26,4,11
arch/m68k/mm/hwtest.c,96,54,7,4,2
arch/m68k/hp300/time.c,117,30,5,1,13
arch/m68k/hp300/config.c,265,123,17,3,16
arch/m68k/mvme147/config.c,210,55,10,4,22
arch/m68k/sun3x/time.c,103,64,3,2,15
arch/m68k/sun3x/config.c,76,32,3,2,14
arch/m68k/sun3x/prom.c,164,8,8,12,15
arch/m68k/sun3x/dvma.c,200,99,5,4,11
arch/m68k/kernel/early_printk.c,56,35,7,0,7
arch/m68k/kernel/setup_no.c,219,134,15,6,20
arch/m68k/kernel/process.c,286,60,27,12,26
arch/m68k/kernel/pcibios.c,94,39,11,3,5
arch/m68k/kernel/irq.c,39,16,2,1,8
arch/m68k/kernel/sys_m68k.c,584,358,60,1,24
arch/m68k/kernel/ptrace.c,350,218,40,7,16
arch/m68k/kernel/ints.c,171,99,11,8,16
arch/m68k/kernel/traps.c,1158,579,129,14,26
arch/m68k/kernel/asm-offsets.c,108,11,1,1,8
arch/m68k/kernel/module.c,129,50,7,4,6
arch/m68k/kernel/setup_mm.c,607,285,76,18,33
arch/m68k/kernel/setup.c,11,9,2,1,2
arch/m68k/kernel/dma.c,45,36,4,2,3
arch/m68k/kernel/time.c,157,34,20,6,17
arch/m68k/kernel/machine_kexec.c,60,41,1,6,8
arch/m68k/kernel/bootinfo_proc.c,79,54,6,1,8
arch/m68k/kernel/signal.c,1122,481,115,32,22
arch/m68k/kernel/vectors.c,147,16,15,3,10
arch/m68k/kernel/uboot.c,107,52,9,1,20
arch/parisc/video/video-sti.c,27,7,4,0,3
arch/parisc/math-emu/dfmpy.c,381,105,72,0,2
arch/parisc/math-emu/fpudispatch.c,1480,1055,109,0,6
arch/parisc/math-emu/dfdiv.c,387,119,73,0,2
arch/parisc/math-emu/fcnvff.c,296,121,52,0,4
arch/parisc/math-emu/frnd.c,239,33,47,0,4
arch/parisc/math-emu/sfrem.c,277,69,46,0,2
arch/parisc/math-emu/decode_exc.c,357,114,26,1,9
arch/parisc/math-emu/fcnvfut.c,319,109,53,0,4
arch/parisc/math-emu/fcnvuf.c,305,105,32,1,4
arch/parisc/math-emu/fmpyfadd.c,2642,927,415,4,3
arch/parisc/math-emu/denormal.c,122,5,9,3,6
arch/parisc/math-emu/sfsub.c,508,139,35,0,2
arch/parisc/math-emu/sfadd.c,505,138,35,0,2
arch/parisc/math-emu/sfcmp.c,142,64,15,0,2
arch/parisc/math-emu/dfsqrt.c,182,32,26,0,2
arch/parisc/math-emu/dfcmp.c,168,87,15,0,2
arch/parisc/math-emu/dfadd.c,511,112,35,0,2
arch/parisc/math-emu/dfsub.c,513,113,35,0,2
arch/parisc/math-emu/fcnvfx.c,488,38,106,2,4
arch/parisc/math-emu/dfrem.c,284,72,46,0,2
arch/parisc/math-emu/fcnvfu.c,523,147,87,0,4
arch/parisc/math-emu/sfdiv.c,379,114,70,0,2
arch/parisc/math-emu/sfsqrt.c,174,29,26,0,2
arch/parisc/math-emu/fcnvfxt.c,315,42,60,2,4
arch/parisc/math-emu/fcnvxf.c,373,95,46,3,4
arch/parisc/math-emu/driver.c,116,33,7,2,3
arch/parisc/math-emu/sfmpy.c,367,108,72,0,2
arch/parisc/net/bpf_jit_comp64.c,1209,96,114,13,5
arch/parisc/net/bpf_jit_comp32.c,1615,153,124,14,4
arch/parisc/net/bpf_jit_core.c,207,71,31,3,3
arch/parisc/boot/compressed/firmware.c,2,1,1,0,1
arch/parisc/boot/compressed/misc.c,370,54,37,19,11
arch/parisc/lib/memcpy.c,74,6,7,1,4
arch/parisc/lib/io.c,381,280,29,6,3
arch/parisc/lib/delay.c,72,28,8,2,6
arch/parisc/lib/checksum.c,99,75,14,1,6
arch/parisc/lib/bitops.c,75,55,2,0,3
arch/parisc/lib/memset.c,72,6,9,1,2
arch/parisc/lib/ucmpdi2.c,27,23,5,0,2
arch/parisc/lib/iomap.c,551,39,37,29,4
arch/parisc/mm/hugetlbpage.c,161,64,11,6,11
arch/parisc/mm/fixmap.c,38,25,3,2,4
arch/parisc/mm/init.c,1007,324,83,22,22
arch/parisc/mm/ioremap.c,46,24,5,2,5
arch/parisc/mm/fault.c,535,266,74,8,10
arch/parisc/kernel/ftrace.c,254,141,21,12,10
arch/parisc/kernel/drivers.c,1105,545,110,36,13
arch/parisc/kernel/inventory.c,674,277,60,14,15
arch/parisc/kernel/pci-dma.c,464,360,34,8,15
arch/parisc/kernel/process.c,280,94,24,10,31
arch/parisc/kernel/patch.c,130,87,7,7,8
arch/parisc/kernel/compat_audit.c,28,22,1,0,7
arch/parisc/kernel/irq.c,579,232,48,25,12
arch/parisc/kernel/firmware.c,1931,922,94,144,11
arch/parisc/kernel/ptrace.c,793,311,61,10,19
arch/parisc/kernel/pdt.c,363,48,32,7,11
arch/parisc/kernel/traps.c,861,244,77,15,37
arch/parisc/kernel/perf.c,837,290,65,4,12
arch/parisc/kernel/hardware.c,1374,1318,8,0,4
arch/parisc/kernel/asm-offsets.c,287,208,4,1,16
arch/parisc/kernel/pci.c,268,99,26,9,8
arch/parisc/kernel/topology.c,87,37,9,3,6
arch/parisc/kernel/kexec.c,114,91,4,7,7
arch/parisc/kernel/parisc_ksyms.c,128,22,2,0,8
arch/parisc/kernel/module.c,961,320,69,20,11
arch/parisc/kernel/pdc_chassis.c,290,97,21,4,14
arch/parisc/kernel/kexec_file.c,86,67,9,1,7
arch/parisc/kernel/vdso.c,122,56,11,5,14
arch/parisc/kernel/alternative.c,122,48,14,4,5
arch/parisc/kernel/unwind.c,489,111,47,12,14
arch/parisc/kernel/setup.c,307,146,25,5,21
arch/parisc/kernel/sys_parisc.c,405,224,26,1,16
arch/parisc/kernel/unaligned.c,681,337,39,6,9
arch/parisc/kernel/audit.c,83,73,3,2,9
arch/parisc/kernel/time.c,218,94,12,6,11
arch/parisc/kernel/jump_label.c,44,28,4,4,5
arch/parisc/kernel/processor.c,478,131,43,7,19
arch/parisc/kernel/stacktrace.c,43,27,5,2,3
arch/parisc/kernel/signal.c,589,182,57,4,21
arch/parisc/kernel/cache.c,979,362,85,36,20
arch/parisc/kernel/kgdb.c,210,164,7,13,11
arch/parisc/kernel/kprobes.c,228,138,14,11,5
arch/parisc/kernel/sys_parisc32.c,25,10,1,1,3
arch/parisc/kernel/smp.c,507,223,27,17,29
arch/parisc/kernel/pdc_cons.c,65,21,5,2,6
arch/parisc/kernel/toc.c,126,54,14,4,10
arch/parisc/kernel/signal32.c,248,55,14,2,10
arch/parisc/kernel/vdso64/vdso64_generic.c,24,5,1,4,2
arch/parisc/kernel/vdso32/vdso32_generic.c,32,7,1,6,3
arch/xtensa/platforms/xt2000/setup.c,150,30,7,2,20
arch/xtensa/platforms/iss/network.c,641,156,43,22,17
arch/xtensa/platforms/iss/simdisk.c,372,301,34,13,11
arch/xtensa/platforms/iss/setup.c,91,62,5,4,10
arch/xtensa/platforms/iss/console.c,197,60,13,3,15
arch/xtensa/platforms/xtfpga/setup.c,304,202,11,3,25
arch/xtensa/platforms/xtfpga/lcd.c,89,5,4,3,5
arch/xtensa/boot/lib/zmem.c,81,1,13,4,1
arch/xtensa/lib/pci-auto.c,318,44,21,11,5
arch/xtensa/mm/kasan_init.c,98,60,9,5,6
arch/xtensa/mm/init.c,202,82,8,4,15
arch/xtensa/mm/ioremap.c,35,23,4,2,4
arch/xtensa/mm/cache.c,335,152,38,11,17
arch/xtensa/mm/highmem.c,59,33,6,2,3
arch/xtensa/mm/fault.c,256,129,34,5,9
arch/xtensa/mm/tlb.c,295,224,35,18,6
arch/xtensa/mm/mmu.c,119,75,7,3,12
arch/xtensa/kernel/pci-dma.c,98,69,6,6,9
arch/xtensa/kernel/process.c,400,132,45,18,34
arch/xtensa/kernel/irq.c,195,41,18,5,14
arch/xtensa/kernel/xtensa_ksyms.c,30,13,3,0,2
arch/xtensa/kernel/ptrace.c,584,333,41,13,20
arch/xtensa/kernel/traps.c,651,295,61,17,20
arch/xtensa/kernel/asm-offsets.c,164,14,5,1,12
arch/xtensa/kernel/pci.c,87,36,9,2,10
arch/xtensa/kernel/module.c,189,151,8,1,8
arch/xtensa/kernel/platform.c,44,21,4,4,4
arch/xtensa/kernel/syscall.c,100,55,12,0,12
arch/xtensa/kernel/s32c1i_selftest.c,127,49,16,3,3
arch/xtensa/kernel/setup.c,722,157,69,12,23
arch/xtensa/kernel/hibernate.c,25,19,3,3,3
arch/xtensa/kernel/time.c,210,166,9,7,17
arch/xtensa/kernel/perf_event.c,449,177,30,10,9
arch/xtensa/kernel/jump_label.c,95,65,10,1,7
arch/xtensa/kernel/stacktrace.c,273,149,31,13,8
arch/xtensa/kernel/signal.c,535,128,58,10,13
arch/xtensa/kernel/smp.c,637,211,29,29,25
arch/xtensa/kernel/hw_breakpoint.c,309,122,36,17,6
arch/powerpc/crypto/aes.c,134,108,6,1,10
arch/powerpc/crypto/aes-spe-glue.c,522,150,22,12,13
arch/powerpc/crypto/aes_cbc.c,137,109,4,2,10
arch/powerpc/crypto/aes_xts.c,166,132,8,2,11
arch/powerpc/crypto/vmx.c,77,56,6,1,10
arch/powerpc/crypto/aes_ctr.c,153,123,6,2,10
arch/powerpc/crypto/curve25519-ppc64le-core.c,300,161,12,5,9
arch/powerpc/crypto/md5-glue.c,99,75,2,0,5
arch/powerpc/crypto/ghash.c,160,17,6,4,12
arch/powerpc/crypto/aes-gcm-p10-glue.c,433,183,24,12,17
arch/powerpc/math-emu/stfiwx.c,17,13,2,0,3
arch/powerpc/math-emu/mtfsb0.c,20,15,2,0,5
arch/powerpc/math-emu/lfs.c,47,36,3,0,7
arch/powerpc/math-emu/fcmpu.c,45,34,1,1,6
arch/powerpc/math-emu/fdivs.c,59,47,5,0,7
arch/powerpc/math-emu/udivmodti4.c,192,38,14,0,1
arch/powerpc/math-emu/fnabs.c,19,15,1,0,3
arch/powerpc/math-emu/math.c,461,326,28,6,7
arch/powerpc/math-emu/mffs.c,19,14,1,0,5
arch/powerpc/math-emu/fnmsub.c,58,43,6,0,6
arch/powerpc/math-emu/fnmsubs.c,59,44,6,0,7
arch/powerpc/math-emu/fnmadd.c,55,41,5,0,6
arch/powerpc/math-emu/fmsubs.c,56,42,5,0,7
arch/powerpc/math-emu/fadds.c,40,30,1,0,7
arch/powerpc/math-emu/fsqrt.c,41,30,3,0,6
arch/powerpc/math-emu/fadd.c,39,29,1,0,6
arch/powerpc/math-emu/fsub.c,45,33,3,0,6
arch/powerpc/math-emu/stfs.c,43,33,3,0,7
arch/powerpc/math-emu/fabs.c,19,15,1,0,3
arch/powerpc/math-emu/mtfsfi.c,25,18,2,0,5
arch/powerpc/math-emu/fre.c,12,10,1,1,3
arch/powerpc/math-emu/fmr.c,19,15,1,0,3
arch/powerpc/math-emu/fctiw.c,28,22,1,0,6
arch/powerpc/math-emu/fcmpo.c,48,36,2,1,6
arch/powerpc/math-emu/fmul.c,46,35,3,0,6
arch/powerpc/math-emu/fmuls.c,47,36,3,0,7
arch/powerpc/math-emu/fctiwz.c,35,27,1,0,6
arch/powerpc/math-emu/stfd.c,21,17,3,0,3
arch/powerpc/math-emu/math_efp.c,931,692,73,8,9
arch/powerpc/math-emu/fnmadds.c,56,42,5,0,7
arch/powerpc/math-emu/frsqrte.c,13,11,1,0,3
arch/powerpc/math-emu/fres.c,13,11,1,0,3
arch/powerpc/math-emu/mcrfs.c,33,24,2,0,5
arch/powerpc/math-emu/frsqrtes.c,12,10,1,1,3
arch/powerpc/math-emu/fmadds.c,53,40,4,0,7
arch/powerpc/math-emu/fsubs.c,46,34,3,0,7
arch/powerpc/math-emu/frsp.c,30,22,1,0,7
arch/powerpc/math-emu/mtfsf.c,52,38,6,0,5
arch/powerpc/math-emu/fneg.c,19,15,1,0,3
arch/powerpc/math-emu/mtfsb1.c,20,15,2,0,5
arch/powerpc/math-emu/fsel.c,41,32,2,0,6
arch/powerpc/math-emu/fsqrts.c,42,31,3,0,7
arch/powerpc/math-emu/fmadd.c,52,39,4,0,6
arch/powerpc/math-emu/lfd.c,20,17,2,0,5
arch/powerpc/math-emu/fmsub.c,55,41,5,0,6
arch/powerpc/math-emu/fdiv.c,57,46,5,0,6
arch/powerpc/platforms/fsl_uli1575.c,379,89,29,3,9
arch/powerpc/platforms/powermac/pfunc_base.c,412,145,50,6,9
arch/powerpc/platforms/powermac/pic.c,651,285,81,18,22
arch/powerpc/platforms/powermac/backlight.c,186,74,14,11,7
arch/powerpc/platforms/powermac/pci.c,1261,649,176,24,17
arch/powerpc/platforms/powermac/udbg_adb.c,220,147,35,5,21
arch/powerpc/platforms/powermac/udbg_scc.c,184,89,28,3,6
arch/powerpc/platforms/powermac/setup.c,599,252,58,13,46
arch/powerpc/platforms/powermac/time.c,244,98,19,5,23
arch/powerpc/platforms/powermac/nvram.c,653,326,69,16,19
arch/powerpc/platforms/powermac/low_i2c.c,1517,701,158,39,22
arch/powerpc/platforms/powermac/bootx_init.c,595,215,63,9,12
arch/powerpc/platforms/powermac/feature.c,3021,1531,312,30,26
arch/powerpc/platforms/powermac/pfunc_core.c,1022,532,60,21,8
arch/powerpc/platforms/powermac/smp.c,1027,411,128,18,33
arch/powerpc/platforms/83xx/asp834x.c,45,23,1,0,6
arch/powerpc/platforms/83xx/mpc831x_rdb.c,49,29,1,0,7
arch/powerpc/platforms/83xx/mpc834x_itx.c,70,49,1,0,23
arch/powerpc/platforms/83xx/km83xx.c,188,90,10,1,26
arch/powerpc/platforms/83xx/mpc837x_rdb.c,74,47,3,1,8
arch/powerpc/platforms/83xx/suspend.c,433,212,30,7,20
arch/powerpc/platforms/83xx/usb_831x.c,128,34,17,3,8
arch/powerpc/platforms/83xx/usb_834x.c,90,57,13,3,8
arch/powerpc/platforms/83xx/mpc830x_rdb.c,49,31,1,0,8
arch/powerpc/platforms/83xx/mcu_mpc8349emitx.c,227,119,17,4,12
arch/powerpc/platforms/83xx/mpc836x_rdk.c,41,27,1,0,11
arch/powerpc/platforms/83xx/usb_837x.c,58,25,6,3,8
arch/powerpc/platforms/83xx/mpc832x_rdb.c,227,136,20,4,17
arch/powerpc/platforms/83xx/misc.c,151,64,10,7,13
arch/powerpc/platforms/512x/mpc512x_lpbfifo.c,516,260,48,7,14
arch/powerpc/platforms/512x/clock-commonclk.c,1224,498,97,22,12
arch/powerpc/platforms/512x/mpc5121_ads_cpld.c,201,61,9,4,7
arch/powerpc/platforms/512x/mpc5121_ads.c,71,44,1,0,9
arch/powerpc/platforms/512x/pdm360ng.c,126,43,9,0,13
arch/powerpc/platforms/512x/mpc512x_generic.c,49,27,1,0,6
arch/powerpc/platforms/512x/mpc512x_shared.c,506,218,50,11,16
arch/powerpc/platforms/embedded6xx/mvme5100.c,209,52,14,0,8
arch/powerpc/platforms/embedded6xx/hlwd-pic.c,236,108,8,15,7
arch/powerpc/platforms/embedded6xx/wii.c,180,16,12,2,13
arch/powerpc/platforms/embedded6xx/holly.c,268,87,15,1,26
arch/powerpc/platforms/embedded6xx/flipper-pic.c,245,72,12,19,8
arch/powerpc/platforms/embedded6xx/linkstation.c,160,47,5,1,8
arch/powerpc/platforms/embedded6xx/storcenter.c,121,44,5,1,8
arch/powerpc/platforms/embedded6xx/ls_uart.c,147,72,14,7,10
arch/powerpc/platforms/embedded6xx/gamecube.c,89,14,2,0,12
arch/powerpc/platforms/embedded6xx/usbgecko_udbg.c,306,145,35,9,6
arch/powerpc/platforms/ps3/spu.c,619,294,25,7,13
arch/powerpc/platforms/ps3/interrupt.c,783,284,32,32,9
arch/powerpc/platforms/ps3/htab.c,195,67,9,8,7
arch/powerpc/platforms/ps3/system-bus.c,802,339,37,35,11
arch/powerpc/platforms/ps3/gelic_udbg.c,245,179,13,3,9
arch/powerpc/platforms/ps3/os-area.c,830,468,51,16,11
arch/powerpc/platforms/ps3/setup.c,302,106,17,5,16
arch/powerpc/platforms/ps3/time.c,59,38,2,3,7
arch/powerpc/platforms/ps3/exports.c,13,4,2,0,1
arch/powerpc/platforms/ps3/mm.c,1254,615,78,30,11
arch/powerpc/platforms/ps3/repository.c,1380,1050,80,97,2
arch/powerpc/platforms/ps3/device-init.c,980,554,66,18,13
arch/powerpc/platforms/ps3/smp.c,120,60,10,7,5
arch/powerpc/platforms/microwatt/setup.c,61,22,4,0,11
arch/powerpc/platforms/microwatt/smp.c,80,26,7,3,9
arch/powerpc/platforms/microwatt/rng.c,44,11,4,2,6
arch/powerpc/platforms/pseries/plpks_sed_ops.c,131,77,10,3,6
arch/powerpc/platforms/pseries/ibmebus.c,479,89,24,16,14
arch/powerpc/platforms/pseries/papr-sysparm.c,352,243,27,6,14
arch/powerpc/platforms/pseries/msi.c,709,298,78,21,12
arch/powerpc/platforms/pseries/vas.c,1141,588,119,22,15
arch/powerpc/platforms/pseries/rtas-fadump.c,649,197,65,14,13
arch/powerpc/platforms/pseries/lpar.c,2031,838,197,69,33
arch/powerpc/platforms/pseries/pmem.c,167,44,22,4,16
arch/powerpc/platforms/pseries/hotplug-cpu.c,904,404,104,27,19
arch/powerpc/platforms/pseries/vas-sysfs.c,281,183,17,9,7
arch/powerpc/platforms/pseries/ras.c,882,205,89,17,12
arch/powerpc/platforms/pseries/cmm.c,663,418,61,8,21
arch/powerpc/platforms/pseries/firmware.c,191,91,16,5,6
arch/powerpc/platforms/pseries/rtas-work-area.c,210,124,13,4,13
arch/powerpc/platforms/pseries/mobility.c,829,423,79,28,19
arch/powerpc/platforms/pseries/papr-indices.c,488,272,40,4,17
arch/powerpc/platforms/pseries/reconfig.c,414,124,50,14,10
arch/powerpc/platforms/pseries/suspend.c,190,90,17,4,11
arch/powerpc/platforms/pseries/pci.c,295,76,23,8,10
arch/powerpc/platforms/pseries/kexec.c,63,44,12,4,11
arch/powerpc/platforms/pseries/lparcfg.c,826,509,82,17,21
arch/powerpc/platforms/pseries/vphn.c,90,20,7,1,3
arch/powerpc/platforms/pseries/hvCall_inst.c,140,100,10,2,10
arch/powerpc/platforms/pseries/pseries_energy.c,368,157,40,12,13
arch/powerpc/platforms/pseries/htmdump.c,490,229,44,5,6
arch/powerpc/platforms/pseries/hotplug-memory.c,929,464,110,23,12
arch/powerpc/platforms/pseries/of_helpers.c,97,11,14,2,6
arch/powerpc/platforms/pseries/setup.c,1167,645,130,23,64
arch/powerpc/platforms/pseries/power.c,72,51,4,1,6
arch/powerpc/platforms/pseries/nvram.c,241,129,28,12,11
arch/powerpc/platforms/pseries/hvcserver.c,239,92,19,6,8
arch/powerpc/platforms/pseries/iommu.c,2576,1143,286,36,29
arch/powerpc/platforms/pseries/papr-vpd.c,275,161,21,3,18
arch/powerpc/platforms/pseries/papr-phy-attest.c,288,159,25,3,17
arch/powerpc/platforms/pseries/vio.c,1734,627,177,31,23
arch/powerpc/platforms/pseries/pci_dlpar.c,129,48,15,3,8
arch/powerpc/platforms/pseries/cc_platform.c,26,14,1,0,4
arch/powerpc/platforms/pseries/plpks.c,711,550,64,24,14
arch/powerpc/platforms/pseries/hvconsole.c,75,23,9,0,6
arch/powerpc/platforms/pseries/eeh_pseries.c,926,330,104,20,19
arch/powerpc/platforms/pseries/papr-rtas-common.c,311,144,30,9,9
arch/powerpc/platforms/pseries/event_sources.c,30,21,6,2,3
arch/powerpc/platforms/pseries/papr-platform-dump.c,411,240,47,3,10
arch/powerpc/platforms/pseries/dtl.c,444,100,40,6,10
arch/powerpc/platforms/pseries/smp.c,282,107,33,8,33
arch/powerpc/platforms/pseries/io_event_irq.c,161,72,15,1,14
arch/powerpc/platforms/pseries/dlpar.c,827,596,87,37,13
arch/powerpc/platforms/pseries/svm.c,95,14,10,3,9
arch/powerpc/platforms/pseries/papr_scm.c,1542,195,159,21,19
arch/powerpc/platforms/pseries/rng.c,37,25,3,1,6
arch/powerpc/platforms/pseries/papr_platform_attributes.c,364,200,32,16,4
arch/powerpc/platforms/pseries/plpks-secvar.c,253,176,20,3,10
arch/powerpc/platforms/52xx/mpc52xx_pm.c,206,17,7,8,7
arch/powerpc/platforms/52xx/lite5200_pm.c,249,40,9,2,7
arch/powerpc/platforms/52xx/mpc5200_simple.c,71,9,7,0,4
arch/powerpc/platforms/52xx/mpc52xx_gpt.c,781,274,60,11,20
arch/powerpc/platforms/52xx/mpc52xx_common.c,304,135,17,9,7
arch/powerpc/platforms/52xx/mpc52xx_pic.c,519,219,34,22,7
arch/powerpc/platforms/52xx/efika.c,236,96,17,6,10
arch/powerpc/platforms/52xx/lite5200.c,184,43,7,0,10
arch/powerpc/platforms/52xx/mpc52xx_pci.c,419,185,34,6,6
arch/powerpc/platforms/52xx/media5200.c,239,33,13,3,8
arch/powerpc/platforms/chrp/pegasos_eth.c,204,81,5,1,7
arch/powerpc/platforms/chrp/pci.c,387,175,43,12,17
arch/powerpc/platforms/chrp/setup.c,586,256,72,7,40
arch/powerpc/platforms/chrp/time.c,159,118,11,3,20
arch/powerpc/platforms/chrp/nvram.c,96,74,10,1,9
arch/powerpc/platforms/chrp/smp.c,54,28,2,0,18
arch/powerpc/platforms/powernv/opal-sysparam.c,294,99,34,4,7
arch/powerpc/platforms/powernv/opal-dump.c,459,218,35,17,8
arch/powerpc/platforms/powernv/vas.c,253,186,27,5,14
arch/powerpc/platforms/powernv/memtrace.c,324,92,23,7,13
arch/powerpc/platforms/powernv/opal-core.c,663,167,53,10,14
arch/powerpc/platforms/powernv/opal-xscom.c,210,153,18,5,11
arch/powerpc/platforms/powernv/opal-msglog.c,161,23,13,2,7
arch/powerpc/platforms/powernv/opal-kmsg.c,47,16,3,2,3
arch/powerpc/platforms/powernv/opal-psr.c,175,145,20,5,4
arch/powerpc/platforms/powernv/opal-prd.c,453,138,36,5,14
arch/powerpc/platforms/powernv/ultravisor.c,70,48,6,2,8
arch/powerpc/platforms/powernv/opal-fadump.c,719,374,73,12,11
arch/powerpc/platforms/powernv/pci.c,801,283,102,20,24
arch/powerpc/platforms/powernv/opal-nvram.c,113,59,15,3,7
arch/powerpc/platforms/powernv/opal-lpc.c,418,283,35,4,12
arch/powerpc/platforms/powernv/opal.c,1242,420,139,30,25
arch/powerpc/platforms/powernv/ocxl.c,592,358,61,37,4
arch/powerpc/platforms/powernv/opal-call.c,295,76,6,2,6
arch/powerpc/platforms/powernv/opal-hmi.c,381,125,31,5,9
arch/powerpc/platforms/powernv/opal-irqchip.c,314,83,35,7,15
arch/powerpc/platforms/powernv/opal-imc.c,324,138,36,7,10
arch/powerpc/platforms/powernv/opal-memory-errors.c,134,102,7,1,8
arch/powerpc/platforms/powernv/opal-power.c,174,15,21,4,6
arch/powerpc/platforms/powernv/setup.c,587,231,83,4,30
arch/powerpc/platforms/powernv/vas-debug.c,168,32,9,5,6
arch/powerpc/platforms/powernv/eeh-powernv.c,1695,510,199,27,29
arch/powerpc/platforms/powernv/opal-secvar.c,182,134,12,5,6
arch/powerpc/platforms/powernv/pci-ioda-tce.c,430,17,48,11,5
arch/powerpc/platforms/powernv/opal-tracepoints.c,87,46,5,6,3
arch/powerpc/platforms/powernv/pci-ioda.c,2786,1033,302,37,33
arch/powerpc/platforms/powernv/opal-rtc.c,84,67,8,0,11
arch/powerpc/platforms/powernv/opal-sensor-groups.c,240,193,29,11,4
arch/powerpc/platforms/powernv/subcore.c,450,103,36,13,16
arch/powerpc/platforms/powernv/opal-flash.c,566,197,33,15,11
arch/powerpc/platforms/powernv/opal-sensor.c,132,98,11,5,6
arch/powerpc/platforms/powernv/idle.c,1507,534,163,45,18
arch/powerpc/platforms/powernv/vas-fault.c,245,111,23,3,9
arch/powerpc/platforms/powernv/vas-window.c,1471,733,157,34,15
arch/powerpc/platforms/powernv/opal-async.c,290,108,26,11,11
arch/powerpc/platforms/powernv/opal-powercap.c,251,209,28,6,4
arch/powerpc/platforms/powernv/smp.c,444,192,58,4,33
arch/powerpc/platforms/powernv/pci-sriov.c,760,230,79,19,6
arch/powerpc/platforms/powernv/rng.c,200,24,20,6,13
arch/powerpc/platforms/powernv/opal-elog.c,340,123,27,13,12
arch/powerpc/platforms/cell/spu_syscalls.c,141,80,13,5,7
arch/powerpc/platforms/cell/spu_callbacks.c,64,30,4,0,7
arch/powerpc/platforms/cell/spu_base.c,788,207,63,27,15
arch/powerpc/platforms/cell/spufs/hw_ops.c,335,258,15,4,14
arch/powerpc/platforms/cell/spufs/spu_restore.c,322,174,5,1,3
